,emotions_val_acc,emotions_val_auc,emotions_test_acc,emotions_test_auc,vocab_limit,stem,lower,max_seq_len
0,0.35199999809265137,0.7181584239006042,0.3474999964237213,0.7257356643676758,1000,True,True,100
1,0.35199999809265137,0.7148792743682861,0.3474999964237213,0.7231056690216064,1000,True,True,200
2,0.6104999780654907,0.8826920986175537,0.5975000262260437,0.8757725954055786,2000,True,True,100
3,0.35199999809265137,0.7147287726402283,0.3474999964237213,0.7231149673461914,2000,True,True,200
4,0.7325000166893005,0.9365696907043457,0.7365000247955322,0.9363036155700684,5000,True,True,100
5,0.35199999809265137,0.7146450281143188,0.3474999964237213,0.7230709791183472,5000,True,True,200
