,emotions_val_acc,emotions_val_auc,emotions_test_acc,emotions_test_auc,vocab_limit,stem,lower,max_seq_len
0,0.35199999809265137,0.7147000432014465,0.3474999964237213,0.7231000065803528,1000,True,True,100
1,0.8460000157356262,0.9734523892402649,0.840499997138977,0.9728978872299194,1000,True,True,200
2,0.6850000023841858,0.9136671423912048,0.6940000057220459,0.9214245080947876,2000,True,True,100
3,0.7214999794960022,0.9372842907905579,0.7315000295639038,0.9392920136451721,2000,True,True,200
4,0.35199999809265137,0.7150921821594238,0.3474999964237213,0.7243478894233704,5000,True,True,100
5,0.7689999938011169,0.9554605484008789,0.7599999904632568,0.9553884267807007,5000,True,True,200
