,emotions_val_acc,emotions_val_auc,emotions_test_acc,emotions_test_auc,vocab_limit,stem,lower,max_seq_len
0,0.35199999809265137,0.7171318531036377,0.3474999964237213,0.7268940210342407,1000,True,True,100
1,0.35199999809265137,0.716598391532898,0.34549999237060547,0.7256072759628296,1000,True,True,200
2,0.35749998688697815,0.7203944325447083,0.3499999940395355,0.7273615002632141,2000,True,True,100
3,0.35100001096725464,0.7204762697219849,0.33799999952316284,0.7237200736999512,2000,True,True,200
4,0.351500004529953,0.7190146446228027,0.3474999964237213,0.7263048887252808,5000,True,True,100
5,0.3529999852180481,0.7186079025268555,0.35249999165534973,0.7264024615287781,5000,True,True,200
