,emotions_val_acc,emotions_val_auc,emotions_test_acc,emotions_test_auc,vocab_limit,stem,lower,max_seq_len
0,0.6735000014305115,0.9061081409454346,0.6669999957084656,0.9043013453483582,100,True,True,100
1,0.351500004529953,0.7150043845176697,0.3479999899864197,0.7231495380401611,100,True,True,200
