,emotions_val_acc,emotions_val_auc,emotions_test_acc,emotions_test_auc,vocab_limit,stem,lower,max_seq_len
0,0.3540000021457672,0.7179785966873169,0.3610000014305115,0.7247283458709717,100,True,True,100
1,0.36550000309944153,0.718736469745636,0.3605000078678131,0.7275853157043457,100,True,True,200
