,emotions_val_acc,emotions_val_auc,emotions_test_acc,emotions_test_auc,vocab_limit,stem,lower
0,0.8134999871253967,0.9664850831031799,0.8234999775886536,0.9682044386863708,100,True,True
1,0.8330000042915344,0.9666394591331482,0.8309999704360962,0.9591461420059204,100,False,True
2,0.8174999952316284,0.9730831384658813,0.8295000195503235,0.973621129989624,500,True,True
3,0.828000009059906,0.9652717709541321,0.8169999718666077,0.9638320803642273,500,False,True
4,0.8065000176429749,0.9641507863998413,0.7979999780654907,0.9662142992019653,1000,True,True
5,0.8199999928474426,0.9599199891090393,0.8220000267028809,0.9660254716873169,1000,False,True
